"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Stephen_Zend Hey Stephen. If you're having trouble logging in to your old account, you can find support in our Hel… https://t.co/kMKMxagCN0",FALSE,1,"Stephen_Zend",2020-03-21 22:36:57,TRUE,"1241033973519671299","1241494030979981313","317204113","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"RT @WhatsApp: It’s an honor to work with @WHO to provide this simple service to get the latest information directly from the experts right…",FALSE,0,NA,2020-03-21 01:30:06,FALSE,NA,"1241175216673320962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",2915,TRUE,FALSE,NA,NA
"@muslim_paki1947 Hi there. If you think your account has been hacked or taken over, you can visit this page to secu… https://t.co/SXX3oeYueD",FALSE,0,"muslim_paki1947",2020-03-20 16:43:28,TRUE,"1239570477145882625","1241042685026131969","537898612","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sewrighter We value your feedback, Stephen. Please let us know what features you'd like to see by filling out our… https://t.co/u45ynsNP76",FALSE,0,"sewrighter",2020-03-20 16:43:04,TRUE,"1239572237788696579","1241042586233528320","40761617","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",1,FALSE,FALSE,NA,NA
"@TimSnowPhoto Hi Tim. We are always working to improve existing features on Facebook. If you have thoughts, please… https://t.co/F3dmtSzwZF",FALSE,0,"TimSnowPhoto",2020-03-20 16:42:19,TRUE,"1239570430383525891","1241042398290968576","140238326","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@alikhawar27 We appreciate you reaching out, Khawar. If you could, please share the details about your experience w… https://t.co/ya6KlgIsxM",FALSE,0,"alikhawar27",2020-03-20 16:41:24,TRUE,"1239568152930983942","1241042168061411328","1121494577817563137","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TheWinchester84 Hi Danielle. We're so glad you're enjoying the feature. We want to ensure all of our community mem… https://t.co/kOPvwx45cU",FALSE,1,"TheWinchester84",2020-03-20 16:40:34,TRUE,"1239215548078206976","1241041958216159232","26695677","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"RT @facebookapp: Introducing a fresh, simpler https://t.co/Rw6MBNKIl3.

This desktop experience will be rolled out to everyone over the nex…",FALSE,0,NA,2020-03-20 01:46:25,FALSE,NA,"1240816934645403649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",428,TRUE,FALSE,NA,NA
"Watch Live: Dr. Anthony Fauci, the US's top infectious disease expert, talks to Mark Zuckerberg about what we can d… https://t.co/qqXzXj9V9v",FALSE,80,"Facebook",2020-03-19 23:12:41,TRUE,"1240733391441367040","1240778249937891328","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",51,FALSE,FALSE,NA,NA
"At 4PM PT today Mark Zuckerberg will go live with Dr. Anthony Fauci, @NIAIDNews director, to discuss the measures w… https://t.co/E0E18NKNbu",FALSE,262,NA,2020-03-19 20:14:26,TRUE,NA,"1240733391441367040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",88,FALSE,FALSE,NA,NA
"@JEFFsoBOMB Hi Jeff. We appreciate you reaching out. You can share your feedback with us to improve the Facebook ex… https://t.co/aKC3M5QC97",FALSE,1,"JEFFsoBOMB",2020-03-19 19:39:08,TRUE,"1234712795179966464","1240724504940142593","55783315","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@FrankieEdgar Hi Frankie. If you believe your account was taken over by someone else, please secure it here: https://t.co/MLhGANiXsm. -AM",FALSE,0,"FrankieEdgar",2020-03-19 18:14:50,FALSE,"1239287512411013123","1240703292025352192","77383832","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@BlackKn59506535 Hi there. You can learn how to report a profile through our Help Center here: https://t.co/FxrzrEMe82. -AM",FALSE,0,"BlackKn59506535",2020-03-19 16:43:40,FALSE,"1238896733792288771","1240680348817575936","1000029679376633856","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@hp4570c Hi there. For assistance with accessing your account, we recommend visiting https://t.co/tNHbvHi9y7 for troubleshooting tips. -AS",FALSE,1,"hp4570c",2020-03-19 15:28:38,FALSE,"1239203245500895233","1240661466291691520","3156886379","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Dualprince Hi Abiodun. If you'd like to review all posts before they appear on your timeline, you can use Timeline… https://t.co/EcO25DFqVS",FALSE,0,"Dualprince",2020-03-18 22:24:55,TRUE,"1238853528308912129","1240403838668070915","199060557","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@_MagicalTeacher Hi Carlanda. If you believe your account was taken over by someone else, please secure it here:… https://t.co/Vjad57rIBW",FALSE,1,"_MagicalTeacher",2020-03-18 19:41:44,TRUE,"1238893535333502976","1240362772543631360","371347934","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@vheaverdyana Hi Vhea. If you're having trouble logging in, please visit our Help Center for troubleshooting tips:… https://t.co/WdPyx1pyC2",FALSE,0,"vheaverdyana",2020-03-18 19:40:19,TRUE,"1238676675975495681","1240362417185378305","126897183","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SolidSnakeOO7 Hi Amer. If you're having trouble with your two-factor authentication, visit our Help Center for gui… https://t.co/h0iwaZ17wO",FALSE,0,"SolidSnakeOO7",2020-03-18 19:39:41,TRUE,"1239335683069747201","1240362255272652802","1025140444177547264","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@vtejeswar7024 Hi Tejeswar. If you're having trouble receiving a code to verify your account, you can request a new… https://t.co/nANmHnWKBQ",FALSE,0,"vtejeswar7024",2020-03-18 19:38:08,TRUE,"1238717883653304321","1240361867345719297","1896825854","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@opossummer Hi there. Thank you for reaching out about your log in issues. You can find troubleshooting tips and fu… https://t.co/M7dSjpqFa9",FALSE,0,"opossummer",2020-03-18 19:32:10,TRUE,"1238272499835531265","1240360366057459713","1297248451","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@denverlen You can adjust your News Feed preferences by clicking ""See First"" on a Page or person. Learn more about… https://t.co/OI1gDnGGJ3",FALSE,0,"denverlen",2020-03-18 19:25:29,TRUE,"1237483110255607808","1240358681226534912","34353858","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"Today we're launching the Coronavirus (COVID-19) Information Center, a place for people to get the latest updates f… https://t.co/I25j8CTthz",FALSE,217,"Facebook",2020-03-18 19:14:11,TRUE,"1238497233214947329","1240355839648530432","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",113,FALSE,FALSE,NA,NA
"@ferchitaswera22 Hi there. You can reach out to the Facebook Business Page regarding your disabled Page here: https://t.co/s3UdvvTPYh. -KY",FALSE,1,"ferchitaswera22",2020-03-17 22:22:45,FALSE,"1239760458082549760","1240040906805219329","194281155","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@unistuff84 Hi Josephine. If you're having trouble logging into your Facebook account, here are some things you can… https://t.co/pBiT6W6eLc",FALSE,0,"unistuff84",2020-03-17 21:04:36,TRUE,"1239550616919085056","1240021240586178562","2767589901","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@00praveenthakur Hi Praveen. If you think your account has been disabled, please visit our Help Center for more inf… https://t.co/sfGp9AnZep",FALSE,0,"00praveenthakur",2020-03-17 21:03:51,TRUE,"1238491778145083392","1240021050156449793","910080906236370945","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@haristasleemht Hi there. You can learn how to request a new verification code by visiting our Help Center here:… https://t.co/bqh3ilnFOw",FALSE,0,"haristasleemht",2020-03-17 18:46:14,TRUE,"1238772357948256256","1239986418669088768","1135108216356872192","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Nittesh3 Hi Nittesh. For further assistance with receiving a code to your mobile number, please visit our Help Cen… https://t.co/o4lCC5jWVZ",FALSE,0,"Nittesh3",2020-03-17 16:07:51,TRUE,"1239911995262058497","1239946559648743426","962426772901056512","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TW_BNBS Hi there. Please visit our Help Center to learn why your Page may have been unpublished: https://t.co/5NIwnCud2L. -MS",FALSE,0,"TW_BNBS",2020-03-17 16:03:48,FALSE,"1239572751763083264","1239945540286070786","930848823735406593","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@LilyBowles Thanks for sharing, Lily. We're very proud of the amazing people that make up the Facebook team. -AS",FALSE,3,"LilyBowles",2020-03-17 15:17:46,FALSE,"1237747951776092160","1239933956658589698","311787298","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@paritypledge We're thrilled to continue growing our diverse workforce at Facebook. -AS",FALSE,2,"paritypledge",2020-03-17 15:11:49,FALSE,"1238483725530341377","1239932459522781184","900181660465065984","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@rjaintecharmyc1 Hi there. The best place to seek help with your account is through the Help Center:… https://t.co/FEwtjv4v85",FALSE,0,"rjaintecharmyc1",2020-03-17 14:57:22,TRUE,"1237806375150825472","1239928820209074176","1087391053282328576","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"Small businesses are the heartbeat of our communities. To help during this time of crisis, Facebook is offering $10… https://t.co/FqV7uJD2CZ",FALSE,659,NA,2020-03-17 14:19:52,TRUE,NA,"1239919383142637568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",300,FALSE,FALSE,NA,NA
"@James_J_Marlow Hi James. If someone is impersonating you on Facebook, please follow these steps to report it: https://t.co/4ngyOyeeHo. -AM",FALSE,0,"James_J_Marlow",2020-03-16 22:42:14,FALSE,"1238449982157586432","1239683423284768768","88960514","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@IAmAlien88 If you're experiencing something that isn't working on Facebook, please report this to our team. Learn… https://t.co/N3sxHLCavd",FALSE,1,"IAmAlien88",2020-03-16 22:41:32,TRUE,"1239564631825408000","1239683244976562176","629986734","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@salonisood28 Hi Saloni. Please follow these steps to report a fake account: https://t.co/4ngyOyeeHo. -AM",FALSE,0,"salonisood28",2020-03-16 22:41:03,FALSE,"1236694390992592897","1239683124457435136","804654055293272064","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@tifalin Thanks for letting us know, Tiffani. Here are some things you can try if you're having trouble receiving t… https://t.co/7CazGrTUmp",FALSE,1,"tifalin",2020-03-16 22:40:37,TRUE,"1239622800681226244","1239683013669081088","50444041","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@anisurauthor Hi Anisur. If you think your account was disabled by mistake, please visit our Help Center to request… https://t.co/3i6MWHDAGV",FALSE,4,"anisurauthor",2020-03-16 22:39:57,TRUE,"1239630426471157763","1239682848526749697","857778359484338176","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@vanesavila Hi Vanessa. If someone is impersonating you on Facebook, please follow these steps to report it: https://t.co/sHUx2oaxQU. -AM",FALSE,0,"vanesavila",2020-03-16 22:38:42,FALSE,"1236343935632650241","1239682533438054401","40141998","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@KemptonLisa Thank you for letting us know, Lisa. If you think your account has been hacked or taken over, please v… https://t.co/Sa8XTJWmAz",FALSE,0,"KemptonLisa",2020-03-16 22:34:35,TRUE,"1239633516616232960","1239681496861913088","588581659","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@FirojAl59518697 Hi Firoj. If you've turned on two-factor authentication, there are several ways you can get your l… https://t.co/Y7c13a2uTd",FALSE,0,"FirojAl59518697",2020-03-16 22:30:02,TRUE,"1239465415404707841","1239680352278302720","1060870142366629889","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@goloka7 If your ability to post or comment in a group has been turned off, it may be because a group admin has tem… https://t.co/mW9VXdnx5o",FALSE,0,"goloka7",2020-03-16 22:28:41,TRUE,"1239526563718156290","1239680011902177280","122007076","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@d4vHazard Hi there. Please visit our Help Center to report the issue you're experiencing with your email address h… https://t.co/cdMcph9syq",FALSE,0,"d4vHazard",2020-03-16 21:30:53,TRUE,"1237105082199683072","1239665465833607173","124697123","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@jaredmpaul Hi Jared. We encourage you to share feedback on Facebook features you'd like to see here: https://t.co/gRpkfcJ8dA. -AM",FALSE,0,"jaredmpaul",2020-03-16 21:28:36,FALSE,"1234599180754210817","1239664892287705088","15527465","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@_jennfer_ Hi Jenna. If you're experiencing something that isn't working on Facebook, please report this to our tea… https://t.co/R6OXOLWtM7",FALSE,0,"_jennfer_",2020-03-16 18:59:58,TRUE,"1239485639151824896","1239627484380811275","136031199","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@DebasishMohap13 Hi Debasish. Here are some things you can try to get back into your account so you can reset your… https://t.co/m9iftsPAlG",FALSE,0,"DebasishMohap13",2020-03-16 18:54:06,TRUE,"1239445851098861569","1239626009659375616","2180320056","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@KemptonLisa Hi Lisa. If you're having trouble logging into your Facebook account, here are some things you can try… https://t.co/CXQPRsz3cH",FALSE,0,"KemptonLisa",2020-03-16 18:47:15,TRUE,"1239537209851576320","1239624286844768256","588581659","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@anisurauthor Hi Anisur. If you think your account has been hacked or taken over, you should visit our Help Center… https://t.co/BGP7uFdU7R",FALSE,2,"anisurauthor",2020-03-16 18:39:09,TRUE,"1239430197138427904","1239622247280562176","857778359484338176","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@tifalin Hi Tiffani. Here are some things you can try to get back into your account so you can reset your password:… https://t.co/NglF4ndKbw",FALSE,0,"tifalin",2020-03-16 18:34:04,TRUE,"1239563166389952513","1239620967531343872","50444041","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@danorum Thanks for the suggestion, Dan. We appreciate you taking the time to let us know your thoughts, and encour… https://t.co/wcbowS7KoB",FALSE,0,"danorum",2020-03-16 18:30:49,TRUE,"1238122352224985088","1239620150736744449","16231200","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
